ID_INT,PROGR_USC,PROGR_SPOST,SESSO,FASCIA_ETA,COD_ZONA_RES,SCOPO,COD_ZONA_PAR,PROV_PAR,ORA_PAR,COD_ZONA_ARR,PROV_ARR,ORA_ARR,USO_MEZZ,MEZZO1,MEZZO2,MEZZO3,PAX_AUTO,NUM_LIN_URB,COD_ALTROURB,COD_ZONA_2M,PROV_2M,ORA_2MEZZO,COD_ZONA_3M,PROV_3M,ORA_3MEZZO,TASSO_CAMP
7265855,1,1,1,3,T000,5,Q013,1,02/02/2017 07:55,Q013,1,02/02/2017 08:00,1,3,,,1,,,,,,,,,1.018099548
7265857,1,1,1,2,T000,7,Q014,1,02/02/2017 16:00,Q013,1,02/02/2017 16:10,2,,,,,,,,,,,,,0.996956659
7265857,1,2,1,2,T000,8,Q013,1,02/02/2017 18:50,Q014,1,02/02/2017 19:00,2,,,,,,,,,,,,,0.996956659
7265859,1,1,2,2,T000,1,Q001,1,02/02/2017 08:45,Q006,1,02/02/2017 09:00,1,3,,,0,,,,,,,,,1.023374811
7265859,1,2,2,2,T000,8,Q006,1,02/02/2017 13:40,Q001,1,02/02/2017 13:55,1,3,,,0,,,,,,,,,1.023374811
7265859,2,1,2,2,T000,1,Q001,1,02/02/2017 15:00,Q006,1,02/02/2017 15:15,1,3,,,0,,,,,,,,,1.023374811
7265859,2,2,2,2,T000,8,Q006,1,02/02/2017 16:45,Q001,1,02/02/2017 17:00,1,3,,,0,,,,,,,,,1.023374811
7265860,1,1,1,2,T000,1,Q006,1,02/02/2017 10:55,Q001,1,02/02/2017 11:15,2,,,,,,,,,,,,,0.98880597
7265860,1,2,1,2,T000,8,Q001,1,02/02/2017 13:30,Q006,1,02/02/2017 14:00,2,,,,,,,,,,,,,0.98880597
7265860,2,1,1,2,T000,1,Q006,1,02/02/2017 15:00,Q001,1,02/02/2017 15:20,2,,,,,,,,,,,,,0.98880597
7265860,2,2,1,2,T000,8,Q001,1,02/02/2017 19:10,Q006,1,02/02/2017 19:40,1,19,,,,,,,,,,,,0.98880597
7265861,1,1,2,2,T000,1,Q018,1,02/02/2017 07:00,Q001,1,02/02/2017 08:10,1,6,,,,1,,,,,,,,0.980246547
7265861,1,2,2,2,T000,8,Q001,1,02/02/2017 17:10,Q018,1,02/02/2017 18:10,1,6,,,,1,,,,,,,,0.980246547
7265864,1,1,2,4,T000,4,Q018,1,02/02/2017 09:00,Q001,1,02/02/2017 09:40,1,6,,,,2,,,,,,,,0.995697603
7265864,1,2,2,4,T000,8,Q001,1,02/02/2017 11:45,Q018,1,02/02/2017 12:30,1,6,,,,2,,,,,,,,0.995697603
7265865,1,1,2,3,T000,2,Q014,1,02/02/2017 07:30,Q022,1,02/02/2017 08:15,1,6,,,,1,,,,,,,,0.9936407
7265865,1,2,2,3,T000,8,Q022,1,02/02/2017 19:15,Q014,1,02/02/2017 20:00,1,6,,,,1,,,,,,,,0.9936407
7265866,1,1,2,1,T000,3,Q003,1,02/02/2017 07:45,Q009,1,02/02/2017 08:45,1,6,19,6,,2,,Q001,1,02/02/2017 08:00,Q017,1,02/02/2017 08:20,0.831255195
7265866,1,2,2,1,T000,8,Q009,1,02/02/2017 12:30,Q003,1,02/02/2017 13:30,1,6,19,6,,2,,Q016,1,02/02/2017 12:50,Q013,1,02/02/2017 13:10,0.831255195
7265866,2,1,2,1,T000,9,Q003,1,02/02/2017 15:00,Q001,1,02/02/2017 16:00,2,,,,,,,,,,,,,0.831255195
7265866,2,2,2,1,T000,8,Q001,1,02/02/2017 22:00,Q003,1,02/02/2017 22:45,2,,,,,,,,,,,,,0.831255195
7265870,1,1,2,2,T000,1,Q007,1,02/02/2017 08:30,Q019,1,02/02/2017 08:50,1,3,,,0,,,,,,,,,0.980246547
7265870,1,2,2,2,T000,8,Q019,1,02/02/2017 13:30,Q007,1,02/02/2017 13:50,1,3,,,0,,,,,,,,,0.980246547
7265870,2,1,2,2,T000,1,Q007,1,02/02/2017 14:30,Q019,1,02/02/2017 14:45,1,3,,,0,,,,,,,,,0.980246547
7265870,2,2,2,2,T000,8,Q019,1,02/02/2017 19:15,Q007,1,02/02/2017 19:30,1,3,,,0,,,,,,,,,0.980246547
7265871,1,1,2,4,T000,4,Q021,1,02/02/2017 08:00,Q001,1,02/02/2017 08:50,1,6,,,,2,,,,,,,,0.968523002
7265871,1,2,2,4,T000,8,Q001,1,02/02/2017 11:15,Q021,1,02/02/2017 12:00,1,6,,,,2,,,,,,,,0.968523002
7265872,1,1,2,1,T000,3,Q006,1,02/02/2017 07:30,Q014,1,02/02/2017 07:55,1,1,19,1,,,,Q006,1,02/02/2017 07:40,Q014,1,02/02/2017 07:50,1.066350711
7265872,1,2,2,1,T000,8,Q014,1,02/02/2017 13:00,Q006,1,02/02/2017 13:30,1,1,19,1,,,,Q014,1,02/02/2017 13:10,Q006,1,02/02/2017 13:20,1.066350711
7265872,2,1,2,1,T000,7,Q006,1,02/02/2017 16:00,Q001,1,02/02/2017 16:20,1,6,,,,1,,,,,,,,1.066350711
7265872,2,2,2,1,T000,8,Q001,1,02/02/2017 17:50,Q006,1,02/02/2017 18:10,1,6,,,,1,,,,,,,,1.066350711
7265875,1,1,1,2,T000,1,Q018,1,02/02/2017 07:30,Q001,1,02/02/2017 08:00,1,3,,,0,,,,,,,,,0.975709607
7265875,1,2,1,2,T000,8,Q001,1,02/02/2017 19:00,Q018,1,02/02/2017 19:30,1,3,,,0,,,,,,,,,0.975709607
7265876,1,1,2,1,T000,1,Q005,1,02/02/2017 08:00,Q008,1,02/02/2017 08:55,1,6,,,,1,,,,,,,,1.126259632
7265876,1,2,2,1,T000,8,Q008,1,02/02/2017 19:20,Q005,1,02/02/2017 20:30,1,6,,,,1,,,,,,,,1.126259632
7265877,1,1,1,2,T000,2,Q005,1,02/02/2017 11:00,Q001,1,02/02/2017 11:15,1,6,,,,1,,,,,,,,1.003199862
7265877,1,2,1,2,T000,8,Q001,1,02/02/2017 13:25,Q005,1,02/02/2017 13:40,1,6,,,,1,,,,,,,,1.003199862
7265877,2,1,1,2,T000,7,Q005,1,02/02/2017 17:00,Q001,1,02/02/2017 17:10,1,6,,,,1,,,,,,,,1.003199862
7265877,2,2,1,2,T000,8,Q001,1,02/02/2017 19:00,Q005,1,02/02/2017 19:10,1,6,,,,1,,,,,,,,1.003199862
7265878,1,1,2,2,T000,4,Q008,1,02/02/2017 11:00,Q008,1,02/02/2017 11:10,2,,,,,,,,,,,,,0.98068799
7265878,1,2,2,2,T000,8,Q008,1,02/02/2017 11:40,Q008,1,02/02/2017 12:15,1,3,,,3,,,,,,,,,0.98068799
7265878,2,1,2,2,T000,4,Q008,1,02/02/2017 15:15,Q014,1,02/02/2017 16:10,1,3,,,3,,,,,,,,,0.98068799
7265878,2,2,2,2,T000,8,Q014,1,02/02/2017 18:10,Q008,1,02/02/2017 18:40,1,3,,,3,,,,,,,,,0.98068799
7265880,1,1,1,3,T000,5,Q004,1,02/02/2017 08:30,Q001,1,02/02/2017 08:45,1,3,,,1,,,,,,,,,1.011673152
7265880,1,2,1,3,T000,8,Q001,1,02/02/2017 09:15,Q004,1,02/02/2017 09:30,1,3,,,0,,,,,,,,,1.011673152
7265880,2,1,1,3,T000,5,Q004,1,02/02/2017 17:00,Q004,1,02/02/2017 17:30,1,3,,,0,,,,,,,,,1.011673152
7265880,2,2,1,3,T000,8,Q004,1,02/02/2017 18:30,Q004,1,02/02/2017 19:00,1,3,,,1,,,,,,,,,1.011673152
7265881,1,1,1,1,T000,3,Q019,1,02/02/2017 07:15,Q003,1,02/02/2017 08:00,1,6,,,,2,,,,,,,,0.931677019
7265881,1,2,1,1,T000,8,Q003,1,02/02/2017 15:00,Q019,1,02/02/2017 16:00,1,6,,,,2,,,,,,,,0.931677019
7265882,1,1,2,2,T000,1,Q014,1,02/02/2017 07:50,Q006,1,02/02/2017 08:10,2,,,,,,,,,,,,,0.998166633
7265882,1,2,2,2,T000,8,Q006,1,02/02/2017 12:40,Q014,1,02/02/2017 13:00,2,,,,,,,,,,,,,0.998166633
7265882,2,1,2,2,T000,4,Q014,1,02/02/2017 17:30,Q014,1,02/02/2017 17:40,2,,,,,,,,,,,,,0.998166633
7265882,2,2,2,2,T000,8,Q014,1,02/02/2017 18:05,Q014,1,02/02/2017 18:10,2,,,,,,,,,,,,,0.998166633
7265884,1,1,2,2,T000,4,Q005,1,02/02/2017 10:00,Q022,1,02/02/2017 10:25,2,,,,,,,,,,,,,0.995280995
7265884,1,2,2,2,T000,8,Q022,1,02/02/2017 12:00,Q005,1,02/02/2017 12:30,2,,,,,,,,,,,,,0.995280995
7265887,1,1,1,2,T000,1,Q010,1,02/02/2017 10:00,Q008,1,02/02/2017 10:15,1,3,,,0,,,,,,,,,0.992211672
7265887,1,2,1,2,T000,8,Q008,1,02/02/2017 15:15,Q010,1,02/02/2017 15:30,1,3,,,0,,,,,,,,,0.992211672
7265888,1,1,1,3,T000,1,Q005,1,02/02/2017 08:00,Q005,1,02/02/2017 08:10,1,3,,,0,,,,,,,,,1.018099548
7265888,1,2,1,3,T000,8,Q005,1,02/02/2017 18:50,Q005,1,02/02/2017 19:00,1,3,,,0,,,,,,,,,1.018099548
7265888,2,1,1,3,T000,7,Q005,1,02/02/2017 20:15,Q001,1,02/02/2017 20:30,1,3,,,0,,,,,,,,,1.018099548
7265888,2,2,1,3,T000,8,Q001,1,02/02/2017 22:50,Q005,1,02/02/2017 23:10,1,3,,,0,,,,,,,,,1.018099548
7265889,1,1,2,2,T000,5,Q005,1,02/02/2017 07:40,Q006,1,02/02/2017 07:50,1,3,,,1,,,,,,,,,1.022964509
7265889,1,2,2,2,T000,8,Q006,1,02/02/2017 08:00,Q005,1,02/02/2017 08:10,1,3,,,0,,,,,,,,,1.022964509
7265889,2,1,2,2,T000,4,Q005,1,02/02/2017 09:30,Q001,1,02/02/2017 10:15,1,3,,,1,,,,,,,,,1.022964509
7265889,2,2,2,2,T000,8,Q001,1,02/02/2017 11:10,Q005,1,02/02/2017 11:30,1,3,,,0,,,,,,,,,1.022964509
7265889,3,1,2,2,T000,5,Q005,1,02/02/2017 13:15,Q006,1,02/02/2017 13:30,1,3,,,0,,,,,,,,,1.022964509
7265889,3,2,2,2,T000,8,Q006,1,02/02/2017 13:45,Q005,1,02/02/2017 14:00,1,3,,,1,,,,,,,,,1.022964509
7265889,4,1,2,2,T000,6,Q005,1,02/02/2017 15:30,Q003,1,02/02/2017 15:50,1,3,,,1,,,,,,,,,1.022964509
7265889,4,2,2,2,T000,8,Q003,1,02/02/2017 16:40,Q005,1,02/02/2017 17:00,1,3,,,0,,,,,,,,,1.022964509
7265890,1,1,2,4,T000,4,Q001,1,02/02/2017 08:00,Q001,1,02/02/2017 08:15,2,,,,,,,,,,,,,0.979991833
7265890,1,2,2,4,T000,8,Q001,1,02/02/2017 12:45,Q001,1,02/02/2017 13:00,2,,,,,,,,,,,,,0.979991833
7265893,1,1,1,1,T000,7,Q005,1,02/02/2017 14:30,Q001,1,02/02/2017 14:45,1,6,,,,1,,,,,,,,0.897867565
7265893,1,2,1,1,T000,8,Q001,1,02/02/2017 23:00,Q005,1,02/02/2017 23:30,1,6,,,,1,,,,,,,,0.897867565
7265895,1,1,2,2,T000,4,Q006,1,02/02/2017 08:00,Q001,1,02/02/2017 08:30,1,6,,,,1,,,,,,,,0.96636313
7265895,1,2,2,2,T000,8,Q001,1,02/02/2017 12:00,Q006,1,02/02/2017 12:30,1,6,,,,1,,,,,,,,0.96636313
7265895,2,1,2,2,T000,4,Q006,1,02/02/2017 13:10,Q001,1,02/02/2017 14:10,1,6,,,,1,,,,,,,,0.96636313
7265895,2,2,2,2,T000,8,Q001,1,02/02/2017 19:30,Q006,1,02/02/2017 20:00,1,6,,,,1,,,,,,,,0.96636313
7265896,1,1,2,2,T000,5,Q003,1,02/02/2017 08:00,Q001,1,02/02/2017 08:25,2,,,,,,,,,,,,,1.029473981
7265896,1,2,2,2,T000,1,Q001,1,02/02/2017 08:30,Q003,1,02/02/2017 09:00,1,6,,,,1,,,,,,,,1.029473981
7265896,1,3,2,2,T000,8,Q003,1,02/02/2017 17:00,Q003,1,02/02/2017 17:30,2,,,,,,,,,,,,,1.029473981
7265896,2,1,2,2,T000,4,Q003,1,02/02/2017 18:00,Q014,1,02/02/2017 18:30,1,3,,,2,,,,,,,,,1.029473981
7265896,2,2,2,2,T000,8,Q014,1,02/02/2017 19:30,Q003,1,02/02/2017 20:00,1,3,,,2,,,,,,,,,1.029473981
7265898,1,1,1,2,T000,7,Q003,1,02/02/2017 11:00,Q005,1,02/02/2017 11:20,1,3,,,0,,,,,,,,,1.00479904
7265898,1,2,1,2,T000,8,Q005,1,02/02/2017 12:40,Q003,1,02/02/2017 13:00,1,3,,,0,,,,,,,,,1.00479904
7265898,3,1,1,2,T000,1,Q003,1,02/02/2017 21:30,Q001,1,02/02/2017 21:45,1,4,,,,,,,,,,,,1.00479904
7265898,3,2,1,2,T000,11,Q001,1,02/02/2017 00:45,Q003,1,02/02/2017 01:00,1,4,,,,,,,,,,,,1.00479904
7265901,1,1,2,2,T000,5,Q003,1,02/02/2017 08:20,Q003,1,02/02/2017 08:25,1,3,,,1,,,,,,,,,1.029473981
7265901,1,2,2,2,T000,1,Q003,1,02/02/2017 08:30,Q003,1,02/02/2017 08:40,1,3,,,0,,,,,,,,,1.029473981
7265901,1,3,2,2,T000,8,Q003,1,02/02/2017 12:45,Q003,1,02/02/2017 13:00,1,3,,,0,,,,,,,,,1.029473981
7265901,2,1,2,2,T000,1,Q003,1,02/02/2017 15:00,Q003,1,02/02/2017 15:10,1,3,,,0,,,,,,,,,1.029473981
7265901,2,2,2,2,T000,8,Q003,1,02/02/2017 19:20,Q003,1,02/02/2017 19:30,1,3,,,0,,,,,,,,,1.029473981
7265905,1,1,1,2,T000,1,Q014,1,02/02/2017 04:45,Q001,1,02/02/2017 05:00,1,3,,,0,,,,,,,,,0.996956659
7265905,1,2,1,2,T000,8,Q001,1,02/02/2017 18:15,Q014,1,02/02/2017 18:30,1,3,,,0,,,,,,,,,0.996956659
7265907,1,1,2,2,T000,2,Q006,1,02/02/2017 08:25,Q006,1,02/02/2017 08:35,1,3,,,0,,,,,,,,,0.96636313
7265907,1,2,2,2,T000,8,Q006,1,02/02/2017 14:50,Q006,1,02/02/2017 15:00,1,4,,,,,,,,,,,,0.96636313
7265911,1,1,1,2,T000,1,Q012,1,02/02/2017 08:00,Q014,1,02/02/2017 08:20,1,3,,,0,,,,,,,,,1.003009027
7265911,1,2,1,2,T000,8,Q014,1,02/02/2017 19:40,Q012,1,02/02/2017 20:00,1,3,,,0,,,,,,,,,1.003009027
7265914,1,1,2,2,T000,5,Q012,1,02/02/2017 07:00,Q009,1,02/02/2017 07:30,1,3,,,1,,,,,,,,,1.007527504
7265914,1,2,2,2,T000,1,Q009,1,02/02/2017 08:10,Q010,1,02/02/2017 08:20,1,3,,,0,,,,,,,,,1.007527504
7265914,1,3,2,2,T000,5,Q010,1,02/02/2017 16:15,Q009,1,02/02/2017 16:30,1,3,,,0,,,,,,,,,1.007527504
7265914,1,4,2,2,T000,8,Q009,1,02/02/2017 16:40,Q012,1,02/02/2017 17:00,1,3,,,1,,,,,,,,,1.007527504
7265914,2,1,2,2,T000,7,Q012,1,02/02/2017 19:30,Q012,1,02/02/2017 20:10,1,3,,,0,,,,,,,,,1.007527504
7265914,2,2,2,2,T000,11,Q012,1,02/02/2017 23:50,Q012,1,02/02/2017 00:30,1,3,,,0,,,,,,,,,1.007527504
7265917,1,1,2,2,T000,4,Q008,1,02/02/2017 08:30,Q008,1,02/02/2017 08:36,2,,,,,,,,,,,,,0.98068799
7265917,1,2,2,2,T000,8,Q008,1,02/02/2017 09:05,Q008,1,02/02/2017 09:10,2,,,,,,,,,,,,,0.98068799
7265917,2,1,2,2,T000,1,Q008,1,02/02/2017 09:20,Q008,1,02/02/2017 09:40,2,,,,,,,,,,,,,0.98068799
7265917,2,2,2,2,T000,8,Q008,1,02/02/2017 13:00,Q008,1,02/02/2017 13:05,2,,,,,,,,,,,,,0.98068799
7265917,3,1,2,2,T000,5,Q008,1,02/02/2017 14:00,Q008,1,02/02/2017 14:06,2,,,,,,,,,,,,,0.98068799
7265917,3,2,2,2,T000,7,Q008,1,02/02/2017 14:30,Q001,1,02/02/2017 14:45,2,,,,,,,,,,,,,0.98068799
7265917,3,3,2,2,T000,5,Q001,1,02/02/2017 16:40,Q008,1,02/02/2017 17:15,2,,,,,,,,,,,,,0.98068799
7265917,3,4,2,2,T000,8,Q008,1,02/02/2017 17:20,Q008,1,02/02/2017 17:30,2,,,,,,,,,,,,,0.98068799
7265918,1,3,1,2,T000,8,Q001,1,02/02/2017 19:10,Q010,1,02/02/2017 19:40,1,3,,,0,,,,,,,,,0.992211672
7265919,1,1,2,3,T000,5,Q007,1,02/02/2017 07:30,Q008,1,02/02/2017 07:50,1,3,,,2,,,,,,,,,0.980881131
7265919,1,2,2,3,T000,5,Q008,1,02/02/2017 08:00,Q019,1,02/02/2017 08:10,1,3,,,1,,,,,,,,,0.980881131
7265919,1,3,2,3,T000,8,Q019,1,02/02/2017 10:00,Q007,1,02/02/2017 10:30,1,3,,,0,,,,,,,,,0.980881131
7265919,2,1,2,3,T000,5,Q007,1,02/02/2017 13:30,Q019,1,02/02/2017 13:45,1,3,,,0,,,,,,,,,0.980881131
7265919,2,2,2,3,T000,8,Q019,1,02/02/2017 14:00,Q007,1,02/02/2017 14:15,1,3,,,1,,,,,,,,,0.980881131
7265919,3,1,2,3,T000,4,Q007,1,02/02/2017 15:45,Q019,1,02/02/2017 16:00,1,3,,,0,,,,,,,,,0.980881131
7265919,3,2,2,3,T000,8,Q019,1,02/02/2017 16:15,Q007,1,02/02/2017 16:30,1,3,,,0,,,,,,,,,0.980881131
7265920,1,1,1,2,T000,1,Q007,1,02/02/2017 07:30,Q007,1,02/02/2017 07:40,2,,,,,,,,,,,,,0.97799511
7265920,1,2,1,2,T000,8,Q007,1,02/02/2017 17:53,Q007,1,02/02/2017 18:00,2,,,,,,,,,,,,,0.97799511
7265920,2,1,1,2,T000,7,Q007,1,02/02/2017 19:10,Q007,1,02/02/2017 19:20,1,3,,,2,,,,,,,,,0.97799511
7265920,2,2,1,2,T000,8,Q007,1,02/02/2017 20:50,Q007,1,02/02/2017 21:00,1,3,,,2,,,,,,,,,0.97799511
7265921,1,1,1,2,T000,1,Q006,1,02/02/2017 08:30,Q016,1,02/02/2017 08:50,2,,,,,,,,,,,,,0.98880597
7265921,1,2,1,2,T000,8,Q016,1,02/02/2017 18:35,Q006,1,02/02/2017 19:00,2,,,,,,,,,,,,,0.98880597
7265922,1,1,2,2,T000,1,Q018,1,02/02/2017 09:00,Q008,1,02/02/2017 09:30,1,3,,,1,,,,,,,,,0.980246547
7265922,1,2,2,2,T000,8,Q008,1,02/02/2017 19:45,Q018,1,02/02/2017 20:15,1,3,,,0,,,,,,,,,0.980246547
7265924,1,1,2,2,T000,1,Q011,1,02/02/2017 07:30,Q007,1,02/02/2017 08:00,1,3,,,0,,,,,,,,,1.003613007
7265924,1,2,2,2,T000,8,Q007,1,02/02/2017 16:30,Q011,1,02/02/2017 17:00,1,3,,,0,,,,,,,,,1.003613007
7265924,2,1,2,2,T000,4,Q011,1,02/02/2017 17:40,Q011,1,02/02/2017 17:50,1,3,,,0,,,,,,,,,1.003613007
7265924,2,2,2,2,T000,8,Q011,1,02/02/2017 18:00,Q011,1,02/02/2017 18:10,1,3,,,0,,,,,,,,,1.003613007
7265925,1,1,2,2,T000,1,Q021,1,02/02/2017 07:50,Q001,1,02/02/2017 08:15,1,16,,,,,,,,,,,,0.902151284
7265925,1,2,2,2,T000,8,Q001,1,02/02/2017 18:10,Q021,1,02/02/2017 18:30,1,16,,,,,,,,,,,,0.902151284
7265925,2,1,2,2,T000,9,Q021,1,02/02/2017 19:00,Q008,1,02/02/2017 19:15,1,3,,,0,,,,,,,,,0.902151284
7265925,2,2,2,2,T000,8,Q008,1,02/02/2017 19:35,Q021,1,02/02/2017 19:45,1,3,,,0,,,,,,,,,0.902151284
7265925,4,1,2,2,T000,7,Q021,1,02/02/2017 21:20,Q008,1,02/02/2017 21:30,1,3,,,0,,,,,,,,,0.902151284
7265925,4,2,2,2,T000,8,Q008,1,02/02/2017 22:50,Q021,1,02/02/2017 23:00,1,3,,,0,,,,,,,,,0.902151284
7265935,1,1,1,4,T000,10,Q014,1,02/02/2017 09:00,Q007,1,02/02/2017 09:50,1,6,,,,2,,,,,,,,0.990699555
7265935,1,2,1,4,T000,8,Q007,1,02/02/2017 12:00,Q014,1,02/02/2017 12:50,1,6,,,,2,,,,,,,,0.990699555
7265936,1,1,1,2,T000,1,Q007,1,02/02/2017 09:15,Q001,1,02/02/2017 09:30,2,,,,,,,,,,,,,0.97799511
7265936,1,2,1,2,T000,8,Q001,1,02/02/2017 12:45,Q007,1,02/02/2017 13:00,2,,,,,,,,,,,,,0.97799511
7265936,2,1,1,2,T000,4,Q007,1,02/02/2017 15:40,Q001,1,02/02/2017 16:00,2,,,,,,,,,,,,,0.97799511
7265936,2,2,1,2,T000,8,Q001,1,02/02/2017 18:40,Q007,1,02/02/2017 19:00,2,,,,,,,,,,,,,0.97799511
7265947,1,1,2,4,T000,4,Q006,1,02/02/2017 11:00,Q006,1,02/02/2017 11:15,2,,,,,,,,,,,,,0.979991833
7265947,1,2,2,4,T000,8,Q006,1,02/02/2017 12:00,Q006,1,02/02/2017 12:15,2,,,,,,,,,,,,,0.979991833
7265947,2,1,2,4,T000,7,Q006,1,02/02/2017 18:30,Q001,1,02/02/2017 18:50,2,,,,,,,,,,,,,0.979991833
7265947,2,2,2,4,T000,8,Q001,1,02/02/2017 19:10,Q006,1,02/02/2017 19:30,2,,,,,,,,,,,,,0.979991833
7265950,1,1,2,1,T000,9,Q021,1,02/02/2017 08:30,Q006,1,02/02/2017 09:30,1,6,,,,1,,,,,,,,1.077199282
7265950,1,2,2,1,T000,8,Q006,1,02/02/2017 11:30,Q021,1,02/02/2017 12:30,1,6,,,,1,,,,,,,,1.077199282
7265953,1,1,1,4,T000,4,Q007,1,02/02/2017 14:00,Q018,1,02/02/2017 14:15,2,,,,,,,,,,,,,0.972304066
7265953,1,2,1,4,T000,8,Q018,1,02/02/2017 17:45,Q007,1,02/02/2017 18:00,2,,,,,,,,,,,,,0.972304066
7265956,1,1,1,4,T000,4,Q014,1,02/02/2017 11:00,Q014,1,02/02/2017 11:15,2,,,,,,,,,,,,,0.990699555
7265956,1,2,1,4,T000,8,Q014,1,02/02/2017 11:30,Q014,1,02/02/2017 11:45,2,,,,,,,,,,,,,0.990699555
7265961,1,1,1,4,T000,4,Q001,1,02/02/2017 10:00,Q001,1,02/02/2017 10:30,2,,,,,,,,,,,,,0.974387528
7265961,1,2,1,4,T000,8,Q001,1,02/02/2017 11:45,Q001,1,02/02/2017 12:00,2,,,,,,,,,,,,,0.974387528
7265972,1,1,2,2,T000,1,Q001,1,02/02/2017 12:00,Q001,1,02/02/2017 12:05,1,16,,,,,,,,,,,,1.023374811
7265972,1,2,2,2,T000,2,Q001,1,02/02/2017 13:30,Q003,1,02/02/2017 13:50,1,16,,,,,,,,,,,,1.023374811
7265972,1,3,2,2,T000,6,Q003,1,02/02/2017 18:00,Q009,1,02/02/2017 18:30,1,15,,,,,,,,,,,,1.023374811
7265972,1,4,2,2,T000,8,Q009,1,02/02/2017 22:00,Q001,1,02/02/2017 22:30,1,5,,,,,,,,,,,,1.023374811
7265979,1,1,2,2,T000,2,Q013,1,02/02/2017 09:30,Q013,1,02/02/2017 10:00,1,4,,,,,,,,,,,,1.022964509
7265979,1,2,2,2,T000,9,Q013,1,02/02/2017 17:00,Q005,1,02/02/2017 17:30,1,4,,,,,,,,,,,,1.022964509
7265979,1,3,2,2,T000,8,Q005,1,02/02/2017 19:30,Q013,1,02/02/2017 20:00,1,4,,,,,,,,,,,,1.022964509
7265980,1,1,2,1,T000,4,Q003,1,02/02/2017 15:00,Q001,1,02/02/2017 15:30,1,6,,,,1,,,,,,,,0.831255195
7265980,1,2,2,1,T000,8,Q001,1,02/02/2017 18:10,Q003,1,02/02/2017 18:30,1,6,,,,1,,,,,,,,0.831255195
7265980,2,1,2,1,T000,7,Q003,1,02/02/2017 20:10,Q001,1,02/02/2017 20:40,1,6,,,,1,,,,,,,,0.831255195
7265980,2,2,2,1,T000,8,Q001,1,02/02/2017 23:15,Q003,1,02/02/2017 23:30,1,4,,,,,,,,,,,,0.831255195
7265987,1,1,2,2,T000,3,Q013,1,02/02/2017 08:30,Q002,1,02/02/2017 09:00,1,19,6,,,1,,Q001,1,02/02/2017 08:50,,,,1.022964509
7265987,1,2,2,2,T000,8,Q002,1,02/02/2017 17:00,Q013,1,02/02/2017 17:30,1,6,19,,,1,,Q001,1,02/02/2017 17:15,,,,1.022964509
7265987,2,1,2,2,T000,7,Q013,1,02/02/2017 18:30,Q012,1,02/02/2017 19:00,1,4,,,,,,,,,,,,1.022964509
7265987,2,2,2,2,T000,8,Q012,1,02/02/2017 22:50,Q013,1,02/02/2017 23:10,1,4,,,,,,,,,,,,1.022964509
7266002,1,1,2,4,T000,4,Q009,1,02/02/2017 08:30,Q009,1,02/02/2017 09:00,2,,,,,,,,,,,,,1.008018328
7266002,1,2,2,4,T000,8,Q009,1,02/02/2017 10:30,Q009,1,02/02/2017 11:00,2,,,,,,,,,,,,,1.008018328
7266003,1,1,2,4,T000,4,Q007,1,02/02/2017 10:30,Q007,1,02/02/2017 10:45,2,,,,,,,,,,,,,0.995697603
7266003,1,2,2,4,T000,8,Q007,1,02/02/2017 10:55,Q007,1,02/02/2017 11:05,2,,,,,,,,,,,,,0.995697603
7266003,2,1,2,4,T000,4,Q007,1,02/02/2017 11:10,Q007,1,02/02/2017 11:20,2,,,,,,,,,,,,,0.995697603
7266003,2,2,2,4,T000,8,Q007,1,02/02/2017 12:00,Q007,1,02/02/2017 12:15,2,,,,,,,,,,,,,0.995697603
7266013,1,1,2,4,T000,7,Q018,1,02/02/2017 15:00,Q018,1,02/02/2017 15:15,2,,,,,,,,,,,,,0.995697603
7266013,1,2,2,4,T000,8,Q018,1,02/02/2017 16:45,Q018,1,02/02/2017 17:00,2,,,,,,,,,,,,,0.995697603
7266016,1,1,1,2,T000,1,Q007,1,02/02/2017 06:45,Q005,1,02/02/2017 07:30,1,6,,,,2,,,,,,,,0.975709607
7266016,1,2,1,2,T000,8,Q005,1,02/02/2017 17:00,Q007,1,02/02/2017 17:40,1,6,,,,1,,,,,,,,0.975709607
7266016,2,1,1,2,T000,7,Q007,1,02/02/2017 18:20,Q018,1,02/02/2017 18:30,1,6,,,,1,,,,,,,,0.975709607
7266016,2,2,1,2,T000,8,Q018,1,02/02/2017 19:30,Q007,1,02/02/2017 19:45,1,6,,,,1,,,,,,,,0.975709607
7266022,1,1,2,4,T000,4,Q002,1,02/02/2017 08:30,Q001,1,02/02/2017 09:00,1,6,,,,1,,,,,,,,0.974736423
7266022,1,2,2,4,T000,8,Q001,1,02/02/2017 11:00,Q002,1,02/02/2017 11:30,1,6,,,,1,,,,,,,,0.974736423
7266023,1,1,2,3,T000,4,Q021,1,02/02/2017 09:00,Q022,1,02/02/2017 09:15,1,4,,,,,,,,,,,,0.97799511
7266023,1,2,2,3,T000,8,Q022,1,02/02/2017 12:45,Q021,1,02/02/2017 13:00,1,4,,,,,,,,,,,,0.97799511
7266024,1,1,2,2,T000,1,Q005,1,02/02/2017 07:15,Q005,1,02/02/2017 07:40,2,,,,,,,,,,,,,0.995280995
7266024,1,2,2,2,T000,6,Q005,1,02/02/2017 15:02,Q005,1,02/02/2017 15:30,2,,,,,,,,,,,,,0.995280995
